trip_distance,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,month,day,day_of_week,hour_of_day,trip_duration
11.5,1,38.5,0.5,0.5,12,0,0.3,51.8,141,62,11,30,4,21,1677
9.9,1,33.5,0,0.5,6,5.76,0.3,46.06,264,264,9,12,2,9,1768
25,1,87.5,0.5,0.5,18.9,5.76,0.3,113.46,158,265,7,27,4,5,777
19.5,1,57,0.5,0.5,12,5.76,0.3,76.06,142,123,12,10,0,20,2192
2.26,1,22,0,0.5,4.56,0,0.3,27.36,161,262,1,8,0,11,1937
15.24,1,41,0,0.5,9.51,5.76,0.3,57.07,88,138,3,8,3,13,2776
9.26,1,31,0.5,0.5,8.08,0,0.3,40.38,138,79,10,3,2,21,2203
6.4,1,27.5,0,0.5,5.65,0,0.3,33.95,237,261,11,29,3,15,2169
12.44,1,37,1,0.5,7.76,0,0.3,46.56,138,231,2,27,1,19,84556
8.47,1,37,0,0.5,7.56,0,0.3,45.36,161,83,6,26,1,13,1760
10.8,1,38,1,0.5,11.35,5.76,0.3,56.91,163,138,2,8,3,17,1497
7.6,1,23.5,0.5,0.5,6.11,5.76,0.3,36.67,138,262,10,17,2,22,4226
9.79,1,29,0.5,0.5,7.21,5.76,0.3,43.27,138,90,8,19,6,23,2207
12.33,1,39,0,0.5,9.11,5.76,0.3,54.67,48,138,3,9,4,13,2509
8.73,1,25.5,0.5,0.5,5.44,5.76,0.3,38,138,186,3,4,6,23,85558
10.8,1,33,0.5,0.5,4,0,0.3,38.3,164,26,12,11,1,1,1728
10.08,1,28,0.5,0.5,5.8,5.76,0.3,40.86,138,233,1,18,3,20,1912
8.81,1,31.5,0,0.5,7.61,5.76,0.3,45.67,138,230,5,14,0,12,1779
6.15,2,24.5,0,0.5,0,0,0.3,25.3,140,231,9,5,2,12,1422
9.53,1,30.5,0,0.5,7.41,5.76,0.3,44.47,100,138,3,16,4,7,1386
13.4,1,47,0,0.5,8.03,5.76,0.3,61.59,246,39,2,8,3,12,2069
12.08,1,45.5,0,0.5,10.41,5.76,0.3,62.47,138,230,3,26,0,8,988
8.42,1,29,0.5,0.5,9.09,0,0.3,39.39,163,102,6,24,6,0,1710
9.35,1,33.5,1,0.5,6.16,5.76,0.3,47.22,138,233,3,28,2,16,4321
9.34,1,29.5,0.5,0.5,6,5.76,0.3,42.56,138,238,9,24,0,22,1501
14.1,1,39.5,0,0.5,9.21,5.76,0.3,55.27,264,87,3,27,1,11,2880
5.82,1,23,0,0.5,4,0,0.3,27.8,262,113,5,24,3,14,1937
6.76,2,31,1,0.5,0,0,0.3,32.8,162,173,2,9,4,16,3893.000000000001
9.5,1,27.5,0.5,0.5,7.2,0,0.3,36,237,241,5,23,2,21,2771
10.6,1,32,0.5,0.5,7.8,5.76,0.3,46.86,138,142,5,1,1,20,1726
26.71,1,72,0.5,0.5,21.99,0,0.3,95.29,87,265,3,17,5,4,1575
15.1,1,69,1,0,17.05,15,0.3,102.35,13,1,8,8,2,18,3422
20,1,57,0,0.5,11.56,0,0.3,69.36,40,132,3,6,1,8,48
7.3,1,27,0.5,0.5,0,0,0.3,28.3,164,260,6,17,6,1,86
5.5,1,24,0.5,0.5,7.55,0,0.3,32.85,114,114,1,16,1,22,4243
3.5,1,21.5,1,0.5,4.65,0,0.3,27.95,100,231,4,3,1,16,1421
11.7,1,33,0.5,0.5,4,0,0.3,38.3,45,223,4,15,6,3,1668
8.7,1,27.5,0,0.5,6.8,5.76,0.3,40.86,138,234,8,20,0,12,1598
5.4,1,21.5,1,0.5,4.65,0,0.3,27.95,87,48,1,29,0,16,2907
10.4,3,31.5,0.5,0.5,0,0,0.3,32.8,138,61,3,11,6,1,1883
6.9,1,23,0,0.5,10,5.76,0.3,39.56,138,166,4,7,5,8,1549
0.3,2,3,0.5,0.5,0,0,0.3,4.3,161,161,6,28,3,21,1412
8.42,1,32,0,0.5,0,0,0.3,32.8,247,246,11,10,5,11,1695
8.7,1,26.5,1,0.5,6.8,5.76,0.3,40.86,138,107,3,27,1,18,1483
3.3,1,22,0,0.5,3.42,0,0.3,26.22,161,75,3,28,2,10,1505
19.5,1,61,1,0.5,12.55,0,0.3,75.35,132,257,5,1,1,18,1137
6.86,1,28.5,0,0.5,5.86,0,0.3,35.16,40,100,3,6,1,10,1746
12.73,2,36,0.5,0.5,0,0,0.3,37.3,79,182,6,17,6,4,1957
8.9,1,36,0,0.5,7.35,0,0.3,44.15,151,45,2,8,3,8,2645
10.41,1,31.5,0.5,0.5,11.57,5.76,0.3,50.13,138,262,3,6,1,21,3044
8.04,1,28.5,0,0.5,5.86,0,0.3,35.16,237,95,6,24,6,18,2000
10.55,1,31,0,0.5,7,5.76,0.3,44.56,138,229,3,18,6,19,1867
8.01,1,28.5,0,0.5,5.86,0,0.3,35.16,264,264,6,24,6,16,1929
2.39,1,23.5,0,0.5,4.86,0,0.3,29.16,161,161,10,17,2,13,2004
11.64,1,35,1,0.5,7.36,0,0.3,44.16,138,40,3,8,3,19,1185
7.4,2,30,0,0.5,0,0,0.3,30.8,264,264,4,19,3,8,2959
13.56,1,41,0.5,0.5,9.61,5.76,0.3,57.67,138,68,4,16,0,23,2342
7.16,1,22,0,0.5,6,0,0.3,28.8,127,238,3,26,0,7,1762
11.08,1,43.5,1,0.5,5.11,5.76,0.3,56.17,138,143,5,3,3,18,3456
8.8,1,29.5,1,0.5,7.41,5.76,0.3,44.47,170,95,3,26,0,18,1443
10.32,1,29,0.5,0.5,6,5.76,0.3,42.06,138,162,2,5,0,20,1773
0.26,1,3,0,0.5,0.76,0,0.3,4.56,230,230,2,6,1,12,2552
10.8,1,34,0,0.5,6.08,5.76,0.3,46.64,138,161,9,25,1,11,47
14.69,1,41,0,0.5,8.36,0,0.3,50.16,132,7,6,24,6,7,2027
6,1,22,0.5,0.5,4.65,0,0.3,27.95,79,239,4,3,1,23,2441
13.42,1,41.5,1,0.5,8.66,0,0.3,51.96,237,131,2,27,1,19,1403
11.5,1,50,1,0.5,20,0,0.3,71.8,138,189,1,18,3,16,1963
9.96,2,29,0.5,0.5,0,0,0.3,30.3,138,25,2,8,3,21,1695
9.7,1,33.5,0,0.5,8,5.76,0.3,48.06,138,239,6,4,0,14,1858
16.51,1,53,0,0.5,10,5.76,0.3,69.56,138,87,1,9,1,10,2005
10.6,1,39,0,0.5,9.1,5.76,0.3,54.66,161,138,3,5,0,7,2783
8.68,1,27,1,0.5,8.64,5.76,0.3,43.2,138,161,5,2,2,18,2234
10.19,1,35.5,1,0.5,8.61,5.76,0.3,51.67,162,138,6,27,2,17,2014
9.2,1,26,0,0.5,8.1,5.76,0.3,40.66,140,138,3,29,3,10,2123
7,1,21.5,0.5,0.5,0,0,0.3,22.8,238,247,4,18,2,1,2217
0.05,2,2.5,0.5,0.5,0,0,0.3,3.8,230,230,2,9,4,23,108
4.01,1,21.5,0,0.5,6.69,0,0.3,28.99,239,107,8,30,3,14,2379
12.02,1,34,0.5,0.5,8.82,0,0.3,44.12,138,132,10,4,3,20,2461
7.5,1,24,0.5,0.5,5.05,0,0.3,30.35,50,33,5,22,1,20,2682
0.2,1,3,0.5,0.5,0.85,0,0.3,5.15,161,161,6,26,1,20,1962
3.78,1,22,0,0.5,4.56,0,0.3,27.36,236,107,8,17,4,9,1090
5.84,1,21.5,0,0.5,4.01,0,0.3,26.31,237,211,5,25,4,11,1130
6.6,1,26,0,0.5,4,0,0.3,30.8,13,161,11,28,2,10,1798
4.7,2,23.5,0,0.5,0,0,0.3,24.3,234,25,6,8,4,11,1833
4.17,2,22,0,0.5,0,0,0.3,22.8,90,140,2,28,2,8,85397
8.88,1,27,1,0.5,6.91,5.76,0.3,41.47,138,186,8,29,2,17,1371
7.04,1,22.5,0,0.5,4,0,0.3,27.3,244,50,3,4,6,8,1438
5.47,1,24.5,0,0.5,5.06,0,0.3,30.36,79,225,3,26,0,13,9
4.86,1,27.5,0,0.5,7.08,0,0.3,35.38,237,260,12,11,1,8,1440
9.12,1,30,1,0.5,7.51,5.76,0.3,45.07,138,137,3,6,1,16,2030
7.52,1,24.5,0,0.5,5.06,0,0.3,30.36,236,87,12,10,0,12,1581
10.46,1,31.5,0,0.5,6.46,0,0.3,38.76,138,66,8,19,6,16,1789
0.1,2,3,0,0.5,0,0,0.3,3.8,231,231,3,30,4,8,2543
6.73,1,22.5,0,0.5,4,5.76,0.3,33.06,74,138,8,16,3,15,2622
5.46,1,24,0,0.5,4.96,0,0.3,29.76,43,148,3,28,2,13,1645
9.5,1,27,0.5,0.5,4.93,12.76,0.3,45.99,138,141,10,17,2,19,1468
11.64,1,43.5,0,0.5,10.01,5.76,0.3,60.07,138,48,11,7,2,12,2319
2.71,1,23,1,0.5,6.2,0,0.3,31,141,164,10,17,2,17,2122
10.3,1,35.5,0,0.5,10.5,5.76,0.3,52.56,264,264,2,6,1,13,1653
11.6,1,43,0,0.5,9.91,5.76,0.3,59.47,138,170,8,20,0,7,781
9.93,1,29.5,1,0.5,7.41,5.76,0.3,44.47,233,138,2,8,3,17,1664
9,1,26.5,0,0.5,6.6,5.76,0.3,39.66,162,138,10,28,6,12,2892
15.28,1,53,0.5,0.5,0,5.76,0.3,60.06,142,91,11,8,3,21,9
6.7,2,21.5,0.5,0.5,0,0,0.3,22.8,211,238,3,18,6,21,2316
0.02,2,2.5,0.5,0.5,0,0,0.3,3.8,186,186,3,30,4,22,2054
11.6,1,33,0.5,0.5,8,5.76,0.3,48.06,138,164,1,7,6,21,1789
0.2,2,3,0,0.5,0,0,0.3,3.8,263,263,5,26,5,18,1655
4,2,22,0,0.5,0,0,0.3,22.8,211,141,3,10,5,15,66
8.15,1,27.5,0.5,0.5,5.76,0,0.3,34.56,262,13,7,4,2,22,1713
4.3,1,25,0,0.5,5.15,0,0.3,30.95,262,100,9,13,3,9,2165
6.6,1,23,0.5,0.5,4.85,0,0.3,29.15,68,41,5,25,4,2,1725
3.4,1,21.5,0,0.5,4.46,0,0.3,26.76,162,261,12,21,4,13,1554
13.8,1,40,0.5,0.5,10,0,0.3,51.3,138,261,6,4,0,23,1217
9.6,1,29,0.5,0.5,7.55,0,0.3,37.85,138,148,5,23,2,20,1825
9.92,1,36,0,0.5,7.36,0,0.3,44.16,138,114,5,6,6,14,1546
13.7,1,37,0.5,0.5,10,8.4,0.3,56.7,138,220,9,13,3,21,1329
9.03,1,29,1,0.5,4.5,5.76,0.3,41.06,138,186,1,29,0,16,893
7.2,1,23,0,0.5,2.38,0,0.3,26.18,262,209,5,14,0,13,2884
7.6,1,29.5,1,0.5,6.26,0,0.3,37.56,237,244,9,13,3,16,4
8.87,1,27.5,0,0.5,5.66,0,0.3,33.96,13,43,3,18,6,17,1907
13.69,1,41.5,0,0.5,8.46,0,0.3,50.76,132,223,1,18,3,6,1406
8.41,2,25,1,0.5,0,0,0.3,26.8,138,112,3,8,3,19,2013
14.8,1,44.5,0,0.5,10.21,5.76,0.3,61.27,138,87,6,6,2,10,918
12.64,1,42,0,0.5,9.71,5.76,0.3,58.27,138,161,10,4,3,8,1420
12,1,37,1,0.5,7.75,0,0.3,46.55,138,181,3,8,3,18,1973
7,1,24.5,0.5,0.5,5.15,0,0.3,30.95,144,75,5,23,2,22,1179
9.9,1,31,0.5,0.5,8.08,0,0.3,40.38,13,244,5,3,3,21,1036
6.58,1,26,0,0.5,5.36,0,0.3,32.16,13,162,5,16,2,13,1497
9.37,1,39,0,0.5,9.11,5.76,0.3,54.67,138,100,3,17,5,11,1722
5.8,1,26.5,0,0.5,6.8,0,0.3,34.1,138,229,12,10,0,10,1410
6.14,1,25.5,0,0.5,5.26,0,0.3,31.56,113,37,7,28,5,18,5061
6.59,1,22,0,0.5,4.56,0,0.3,27.36,79,40,4,15,6,18,1358
9.27,2,28,0.5,0.5,0,5.76,0.3,35.06,138,113,1,19,4,20,1695
10.57,1,30,0.5,0.5,7,5.76,0.3,44.06,138,162,10,17,2,21,3188
8.3,1,24,0.5,0.5,3.5,5.76,0.3,34.56,138,162,4,4,2,22,1219
13.3,1,37.5,0.5,0.5,7.75,0,0.3,46.55,132,223,10,4,3,1,4051.000000000001
11.4,1,33,0.5,0.5,8.01,5.76,0.3,48.07,158,14,2,7,2,23,1654
3.8,1,33.5,1,0.5,7.06,0,0.3,42.36,43,158,9,12,2,17,2747
10,1,30,1,0.5,7.5,5.76,0.3,45.06,138,237,9,11,1,18,1371
10.68,1,32,0.5,0.5,6.66,0,0.3,39.96,132,36,6,15,4,23,1350
12.91,1,39,0.5,0.5,8.06,0,0.3,48.36,230,14,8,31,4,22,1394
10.18,2,39,1,0.5,0,0,0.3,40.8,132,39,1,10,2,18,2055
5.45,1,23.5,0.5,0.5,4.96,0,0.3,29.76,230,261,11,5,0,22,2377
10.69,1,32,0,0.5,6.56,0,0.3,39.36,125,138,5,25,4,6,1719
3.24,1,25,1,0.5,5.36,0,0.3,32.16,211,256,5,15,1,18,2802
8.5,1,27.5,0.5,0.5,4,0,0.3,32.8,264,264,10,16,1,21,2121
7.6,1,29.5,0,0.5,6.06,0,0.3,36.36,132,95,3,26,0,7,3616
5.33,1,23,0.5,0.5,4.86,0,0.3,29.16,164,226,12,20,3,23,2159
14,1,58,0,0,17.7,12.5,0.3,88.5,113,1,5,2,2,7,2158
8.3,1,29.5,0,0.5,7.2,5.76,0.3,43.26,138,230,6,26,1,15,2581
16.4,1,65,0,0,15.15,10.5,0.3,90.95,230,1,3,28,2,13,1749
6.64,1,21.5,0,0.5,2.5,0,0.3,24.8,142,243,2,25,6,15,2019
5.3,1,24.5,0,0.5,3.8,0,0.3,29.1,164,166,3,2,4,14,1484
10.9,1,32.5,0.5,0.5,7.9,5.76,0.3,47.46,138,230,9,24,0,21,2140
2.82,1,21.5,0,0.5,4.46,0,0.3,26.76,43,161,9,12,2,10,2150
10.09,1,34,0.5,0.5,8.21,5.76,0.3,49.27,138,68,6,22,4,20,2070
5.91,2,21.5,0.5,0.5,0,0,0.3,22.8,230,33,8,22,2,22,3
7,1,23,0,0.5,4,0,0.3,27.8,162,138,5,22,1,11,2274
8.1,1,25,1,0.5,0,5.76,0.3,32.56,138,69,7,30,0,18,1398
14.9,1,43.5,0,0.5,8.86,0,0.3,53.16,138,181,2,7,2,14,1461
5.6,1,22,0,0.5,6.8,0,0.3,29.6,113,238,10,14,6,17,2088
6.1,1,22,0,0.5,4.55,0,0.3,27.35,61,63,6,6,2,7,1343
13.98,1,38,0.5,0.5,9.01,5.76,0.3,54.07,138,200,3,5,0,21,3813.000000000001
8.95,1,31.5,0.5,0.5,6.5,0,0.3,39.3,142,65,4,5,3,22,1542
9.83,1,28.5,0.5,0.5,7.11,5.76,0.3,42.67,244,138,4,17,1,5,2368
14.9,1,48.5,0,0.5,8.26,5.76,0.3,63.32,194,49,11,7,2,8,2284
6.5,2,22.5,0.5,0.5,0,0,0.3,23.8,231,227,7,20,4,23,1200
6.19,1,31,0,0.5,6.36,0,0.3,38.16,68,262,3,4,6,11,934
11.8,1,37,0,0.5,8.7,5.76,0.3,52.26,230,138,5,22,1,11,1894
10.4,1,30.5,0,0.5,7.4,5.76,0.3,44.46,138,161,5,22,1,7,1417
12.3,1,37,0.5,0.5,7.66,0,0.3,45.96,138,71,7,17,1,22,1711
8.6,1,31.5,0,0.5,6.45,0,0.3,38.75,236,88,10,12,4,8,1808
10.6,2,32.5,0,0.5,0,5.76,0.3,39.06,186,138,5,18,4,6,1535
8.55,1,35,1,0.5,8.51,5.76,0.3,51.07,138,162,6,5,1,16,1791
11.14,1,34.5,0.5,0.5,8.31,5.76,0.3,49.87,138,230,3,4,6,20,1440
6.2,1,24.5,0,0.5,5.05,0,0.3,30.35,239,13,12,9,6,15,1559
8.08,2,24.5,0.5,0.5,0,0,0.3,25.8,100,228,4,19,3,5,3717.000000000001
7.4,2,29.5,0.5,0.5,0,0,0.3,30.8,50,129,9,7,4,23,1221
19.12,1,57.5,0,0.5,0,0,0.3,58.3,132,133,4,20,4,14,2573
7.48,1,31,1,0.5,7.71,5.76,0.3,46.27,186,181,10,16,1,16,1210
8.84,1,28.5,0.5,0.5,7.45,0,0.3,37.25,144,14,8,8,2,20,944
19.2,1,61,0,0,10.06,5.76,0.3,77.12,143,258,11,7,2,13,1743
8.1,2,32.5,0,0.5,0,0,0.3,33.3,12,24,12,15,5,14,2170
10.9,1,37.5,0.5,0.5,5.82,0,0.3,44.62,138,114,10,6,5,22,1435
7.9,1,32,0.5,0.5,9.75,5.76,0.3,48.81,138,164,10,3,2,21,2048
13.2,1,37,0.5,0.5,6,0,0.3,44.3,162,14,2,27,1,0,2533
4.4,1,27.5,0,0.5,4.25,0,0.3,32.55,239,79,10,6,5,17,1997
13.8,1,43.5,0,0.5,10,5.76,0.3,60.06,13,138,1,18,3,15,1228
12.17,2,49.5,0,0.5,0,0,0.3,50.3,138,24,2,9,4,13,1582
5.8,1,22.5,0.5,0.5,4.76,0,0.3,28.56,186,41,9,24,0,18,2160
12.99,1,46.5,0,0.5,10.61,5.76,0.3,63.67,88,138,4,25,2,15,1831
7.5,1,28.5,0.5,0.5,5.96,0,0.3,35.76,100,225,2,26,0,22,2174
19.68,1,72,0,0,16.96,12.5,0.3,101.76,236,1,3,7,2,7,4281
10.3,1,42.5,0,0.5,8.65,0,0.3,51.95,162,92,8,29,2,18,1709
12,1,35.5,0.5,0.5,9.2,0,0.3,46,132,49,6,4,0,5,1868
8.9,1,29,1,0.5,7.3,5.76,0.3,43.86,107,138,10,5,4,16,2344
5.56,1,40.5,0,0.5,8.26,0,0.3,49.56,113,262,5,23,2,15,2796
18.25,1,78,0,0,18.16,12.5,0.3,108.96,162,1,2,23,4,15,3283
0.3,1,3,0.5,0.5,0.85,0,0.3,5.15,48,142,3,27,1,23,2302
0.2,1,40,0,0.5,0,0,0.3,40.8,264,233,7,31,1,1,3206
6.4,1,23,0,0.5,4.76,0,0.3,28.56,140,116,7,6,4,14,1868
14.1,1,39,0.5,0.5,6,0,0.3,46.3,132,7,3,26,0,22,1704
5.59,1,37.5,0,0.5,7.66,0,0.3,45.96,87,229,6,27,2,12,3561
10.83,1,32.5,1,0.5,6,0,0.3,40.3,138,114,6,4,0,19,1566
8.4,2,27,0,0.5,0,5.76,0.3,33.56,138,100,6,17,6,18,89
9.7,1,34,0,0.5,6.95,0,0.3,41.75,138,17,5,5,5,12,2607
3.7,1,50,0,0,10.05,0,0.3,60.35,114,265,10,11,3,21,1683
11.9,1,33.5,0,0.5,4,0,0.3,38.3,132,175,3,17,5,17,1510
10.71,1,32,1,0.5,6.76,0,0.3,40.56,138,191,12,11,1,18,3625
8.38,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07,138,262,3,26,0,20,1689
4.1,1,27,0,0.5,5.55,0,0.3,33.35,186,41,9,24,0,11,2553
9.31,1,27.5,0,0.5,6.81,5.76,0.3,40.87,161,138,8,31,4,11,3934.000000000001
12.59,1,44,0,0.5,8.96,0,0.3,53.76,132,189,2,5,0,14,1382
3.06,1,23,0,0.5,4.76,0,0.3,28.56,162,114,7,28,5,13,1831
10.7,1,33,1,0.5,6.95,0,0.3,41.75,87,116,4,5,3,18,2124
12.28,1,41.5,0,0.5,9.61,5.76,0.3,57.67,138,50,5,6,6,15,73
15.78,1,43,0.5,0.5,8,0,0.3,52.3,132,7,6,25,0,1,2170
8.82,1,26,1,0.5,7.38,5.76,0.3,40.94,138,262,2,27,1,18,1531
8.23,1,24,0,0.5,4.44,5.76,0.3,35,141,138,5,3,3,6,1854
7.7,1,53.5,0,0.5,10,0,0.3,64.3,138,161,5,4,4,8,2040
4.44,1,22.5,0.5,0.5,4.76,0,0.3,28.56,142,79,4,14,5,22,1624
6.3,1,23.5,0.5,0.5,4.95,0,0.3,29.75,125,61,12,19,2,23,3031
14.19,1,38.5,0.5,0.5,9.95,0,0.3,49.75,132,179,8,19,6,22,1216
7.39,1,24.5,0,0.5,5.06,0,0.3,30.36,262,231,3,9,4,7,2651
9.6,1,28.5,0.5,0.5,6,0,0.3,35.8,163,138,8,22,2,4,1770
4.42,1,21.5,0.5,0.5,4.79,0,0.3,27.59,186,66,9,12,2,20,4059.000000000001
11.14,1,40.5,0.5,0.5,9.51,5.76,0.3,57.07,161,228,12,20,3,20,1286
9.4,1,31.5,0,0.5,7.6,5.76,0.3,45.66,138,237,3,27,1,7,2187
12.64,1,38,0.5,0.5,7.86,0,0.3,47.16,132,188,3,4,6,21,4155
12.12,2,35,0.5,0.5,0,5.76,0.3,42.06,138,194,7,7,5,21,1700
19.05,1,76,0,0,23.32,17,0.3,116.62,143,1,5,23,2,7,1719
5.7,1,23.5,0,0.5,4.85,0,0.3,29.15,230,87,10,15,0,14,2209
9.8,1,62.5,0,0.5,10,0,0.3,73.3,138,211,9,25,1,8,1712
10.2,1,30,0.5,0.5,9.25,5.76,0.3,46.31,138,161,6,26,1,21,2877
11.44,1,39.5,0,0.5,9.21,5.76,0.3,55.27,230,138,2,15,3,12,4769
6.55,1,29.5,1,0.5,4.7,0,0.3,36,211,74,4,26,3,17,1890
10.3,1,31,1,0.5,9.7,6,0.3,48.5,138,90,8,20,0,16,2218
9.29,2,34.5,1,0.5,0,0,0.3,36.3,138,61,12,13,3,17,2459
7.7,1,23.5,0.5,0.5,4.95,0,0.3,29.75,234,152,1,17,2,21,2297
14.3,1,38.5,0.5,0.5,9.1,5.76,0.3,54.66,138,87,12,9,6,22,4066.000000000001
11,1,30.5,0,0.5,6.25,0,0.3,37.55,138,64,12,9,6,16,1858
5.7,1,29,0,0.5,7.45,0,0.3,37.25,13,233,10,27,5,14,1823
5.84,2,22,0.5,0.5,0,0,0.3,23.3,162,82,11,9,4,2,1290
69.94,1,181,1,0.5,39.81,16.26,0.3,238.87,132,265,10,11,3,19,2109
15.4,1,43.5,1,0.5,9.06,0,0.3,54.36,132,146,6,26,1,19,1787
13.08,1,37,0.5,0.5,9.57,0,0.3,47.87,113,136,9,21,4,2,3028
11.57,1,35,0.5,0.5,7.26,0,0.3,43.56,41,65,8,21,1,21,1774
10.1,1,37,0,0.5,8.7,5.76,0.3,52.26,138,239,1,9,1,8,2587
12.03,2,43.5,1,0.5,0,5.76,0.3,51.06,138,186,4,17,1,16,1577
6.51,1,28,0,0.5,7.2,0,0.3,36,237,144,11,29,3,12,942
9.5,1,29.5,0,0.5,8,5.76,0.3,44.06,161,138,6,15,4,11,1691
9.2,1,29,0,0.5,4,0,0.3,33.8,237,138,4,16,0,13,1405
4.66,1,25,0,0.5,6.45,0,0.3,32.25,246,166,7,28,5,15,1446
5.7,2,26.5,1,0.5,0,0,0.3,28.3,79,74,10,19,4,17,1848
7.12,1,31.5,0,0.5,0,0,0.3,32.3,113,41,8,2,3,15,2549
4.72,1,22.5,0,0.5,4.66,0,0.3,27.96,261,48,12,21,4,14,2268
4.43,1,25.5,0.5,0.5,5.36,0,0.3,32.16,43,261,7,27,4,20,1385
13.9,1,51.5,0,0.5,11.6,5.76,0.3,69.66,138,68,5,3,3,10,1920
7.3,1,23.5,0,0.5,4.85,0,0.3,29.15,24,231,1,29,0,7,1206
8.79,1,30,0,0.5,10.97,5.76,0.3,47.53,138,263,6,25,0,10,1698
9.37,1,30.5,0,0.5,6,5.76,0.3,43.06,138,107,10,26,4,11,1461
16.51,1,46.5,1,0.5,12.08,0,0.3,60.38,132,37,6,4,0,19,975
11,1,34.5,0,0.5,8.2,5.76,0.3,49.26,138,162,6,25,0,7,4815
6.69,1,22.5,0.5,0.5,4.76,0,0.3,28.56,113,41,1,28,6,22,2072
0.13,1,3,0,0.5,0.76,0,0.3,4.56,113,113,5,23,2,8,2733
11.33,1,35,0,0.5,8.31,5.76,0.3,49.87,138,48,7,29,6,15,1267
10.38,1,30.5,0.5,0.5,7.95,0,0.3,39.75,148,67,9,15,5,3,2190
7.02,1,30,0,0.5,6.16,0,0.3,36.96,88,140,12,8,5,15,1763
8.45,1,28,0.5,0.5,5.86,0,0.3,35.16,230,223,11,5,0,1,1277
7.45,1,23,0,0.5,7.39,5.76,0.3,36.95,263,138,9,12,2,7,1220
21.38,1,56.5,0.5,0.5,11.56,0,0.3,69.36,132,40,11,16,4,22,3405
7.9,1,32,0.5,0.5,7.8,5.76,0.3,46.86,48,195,5,15,1,20,1648
6.13,1,24,0.5,0.5,5.06,0,0.3,30.36,113,7,6,23,5,1,1978
5.77,1,24,0,0.5,4.96,0,0.3,29.76,100,87,8,19,6,16,1986
12.48,1,34.5,0,0.5,7.06,0,0.3,42.36,138,132,3,7,2,14,1367
9.6,2,35.5,0.5,0.5,0,0,0.3,36.8,170,161,11,8,3,22,1285
3.5,1,24,0,0.5,4.95,0,0.3,29.75,100,231,6,24,6,19,2718
16.02,2,45,0.5,0.5,0,0,0.3,46.3,132,256,1,9,1,20,1671
0.3,2,3,0.5,0.5,0,0,0.3,4.3,234,113,2,27,1,23,1704
6.4,1,22,0,0.5,4.55,0,0.3,27.35,13,161,1,19,4,13,2379
9.9,1,30,0,0.5,7.3,5.76,0.3,43.86,48,138,7,28,5,10,2083
7.33,2,24.5,0,0.5,0,5.76,0.3,31.06,138,41,6,8,4,13,1046
10.89,1,35,0.5,0.5,8.41,5.76,0.3,50.47,234,89,4,26,3,22,1038
7.9,1,25.5,0.5,0.5,5.35,0,0.3,32.15,234,42,1,7,6,20,1791
18.39,2,81.5,1,0,0,17.5,0.3,100.3,162,1,8,24,4,16,2937
10.77,1,32.5,1,0.5,8.01,5.76,0.3,48.07,233,70,3,8,3,17,1136
3.81,1,22,0,0.5,4.56,0,0.3,27.36,211,237,11,17,5,14,1430
6.08,2,22.5,1,0.5,0,5.76,0.3,30.06,234,7,3,9,4,19,1485
9.03,1,34,0,0.5,6.96,0,0.3,41.76,238,256,4,7,5,14,1647
4.4,1,21.5,0,0.5,4.45,0,0.3,26.75,13,48,3,28,2,11,1992
8,1,33.5,0,0.5,8,5.76,0.3,48.06,138,170,12,20,3,12,1347
13.28,1,40.5,0,0.5,11.76,5.76,0.3,58.82,138,13,3,27,1,14,981
6,2,21.5,0,0.5,0,0,0.3,22.3,158,24,1,22,0,10,1041
6.1,1,32,0,0.5,4,0,0.3,36.8,88,161,7,17,1,14,2234
8.3,1,32.5,0.5,0.5,6.75,0,0.3,40.55,230,54,7,3,1,21,1602
4.53,1,26.5,0,0.5,2.7,0,0.3,30,43,4,12,8,5,14,2966
8.85,1,37.5,0,0.5,9.58,0,0.3,47.88,142,255,5,15,1,8,2244
8.71,1,26,0,0.5,6.51,5.76,0.3,39.07,170,138,4,17,1,13,1230
18.9,1,54.5,0.5,0.5,0.01,0,0.3,55.81,246,216,4,17,1,22,1186
7.1,2,23,1,0.5,0,5.76,0.3,30.56,138,75,5,16,2,19,115
7.67,1,24,0,0.5,6.11,5.76,0.3,36.67,138,41,3,4,6,18,1430
6.33,1,23,0.5,0.5,6.01,5.76,0.3,36.07,186,80,11,30,4,22,2112
11.97,1,43.5,1,0.5,0,5.76,0.3,51.06,113,29,11,19,0,16,4588
11.27,1,33.5,0,0.5,8.01,5.76,0.3,48.07,230,138,6,6,2,7,2464
10.24,1,29,0.5,0.5,8,0,0.3,38.3,138,144,6,26,1,0,1863
5.41,1,24,1,0.5,5.16,0,0.3,30.96,236,244,1,18,3,16,1058
0.22,1,3,0.5,0.5,0.64,0,0.3,4.94,68,246,5,1,1,20,2266
0.07,2,2.5,0,0.5,0,0,0.3,3.3,79,79,3,9,4,12,1666
8.9,1,36,0,0.5,4.68,11.52,0.3,53,50,194,3,29,3,13,1912
9.9,1,32.5,1,0.5,6.85,0,0.3,41.15,114,138,3,5,0,18,710
9.2,1,28,0.5,0.5,5.86,0,0.3,35.16,144,129,5,6,6,0,62.00000000000001
